1.000000000000000048e-04 1.914986894702199474e+07
1.010372699238004895e-04 1.914982877001038194e+07
1.020852991365491858e-04 1.914978817625471205e+07
1.031441992411143843e-04 1.914974716143222526e+07
1.042140829979873234e-04 1.914970572117532045e+07
1.052950643372899044e-04 1.914966385107108951e+07
1.063872583709069952e-04 1.914962154666086659e+07
1.074907814047443386e-04 1.914957880343971774e+07
1.086057509511138684e-04 1.914953294314284995e+07
1.097322857412474348e-04 1.914948519818766043e+07
1.108705057379402015e-04 1.914943695798840746e+07
1.120205321483253524e-04 1.914938821740807965e+07
1.131824874367811929e-04 1.914933897125637159e+07
1.143564953379721920e-04 1.914928921428913996e+07
1.155426808700252630e-04 1.914923894120785594e+07
1.167411703478428187e-04 1.914918814665901661e+07
1.179520913965536943e-04 1.914913682523360103e+07
1.191755729651037984e-04 1.914908464624297246e+07
1.204117453399877367e-04 1.914902662813914195e+07
1.216607401591226557e-04 1.914896800823096558e+07
1.229226904258662995e-04 1.914890878027611226e+07
1.241977305231801868e-04 1.914884893796750158e+07
1.254859962279399272e-04 1.914878847493261844e+07
1.267876247253937622e-04 1.914872738473285735e+07
1.281027546237712951e-04 1.914866566086282954e+07
1.294315259690436294e-04 1.914860329674966261e+07
1.307740802598365154e-04 1.914854028575230762e+07
1.321305604624985110e-04 1.914847363089774549e+07
1.335011110263250233e-04 1.914840275871936604e+07
1.348858778989406163e-04 1.914833115140519291e+07
1.362850085418405616e-04 1.914825880132988840e+07
1.376986519460940157e-04 1.914818570078901574e+07
1.391269586482095572e-04 1.914811184199821576e+07
1.405700807461657666e-04 1.914803721709239110e+07
1.420281719156078239e-04 1.914796181812486425e+07
1.435013874262120771e-04 1.914788563706652448e+07
1.449898841582205591e-04 1.914780866580497846e+07
1.464938206191469707e-04 1.914772434761589766e+07
1.480133569606556217e-04 1.914763810315196589e+07
1.495486549956159578e-04 1.914755096410014853e+07
1.510998782153336235e-04 1.914746292118115351e+07
1.526671918069604449e-04 1.914737396501944214e+07
1.542507626710848780e-04 1.914728408614221588e+07
1.558507594395049014e-04 1.914719327497843280e+07
1.574673524931855483e-04 1.914710152185775712e+07
1.591007139804022439e-04 1.914700881700956076e+07
1.607510178350727941e-04 1.914691250986003131e+07
1.624184397952791630e-04 1.914680781487625465e+07
1.641031574219815891e-04 1.914670203392290324e+07
1.658053501179267727e-04 1.914659515573553368e+07
1.675251991467521415e-04 1.914648716893287376e+07
1.692628876522882546e-04 1.914637806201558560e+07
1.710186006780616474e-04 1.914626782336506248e+07
1.727925251869996378e-04 1.914615644124216959e+07
1.745848500813397737e-04 1.914604390378601849e+07
1.763957662227456870e-04 1.914593019901268184e+07
1.782254664526316558e-04 1.914580783341332152e+07
1.800741456126979357e-04 1.914568043321231753e+07
1.819420005656791366e-04 1.914555171152734384e+07
1.838292302163078409e-04 1.914542165465104952e+07
1.857360355324955776e-04 1.914529024873389304e+07
1.876626195667335090e-04 1.914515747978267819e+07
1.896091874777153794e-04 1.914502333365906402e+07
1.915759465521842163e-04 1.914488779607805610e+07
1.935631062270061172e-04 1.914475085260648653e+07
1.955708781114728304e-04 1.914461151349977031e+07
1.975994760098356503e-04 1.914445738032310456e+07
1.996491159440730398e-04 1.914430164836935699e+07
2.017200161768945000e-04 1.914414430105489120e+07
2.038123972349828829e-04 1.914398532162405550e+07
2.059264819324781301e-04 1.914382469314739853e+07
2.080624953947041687e-04 1.914366239851986244e+07
2.102206650821421947e-04 1.914349842045897245e+07
2.124012208146526428e-04 1.914333274150297046e+07
2.146043947959480971e-04 1.914316534400898963e+07
2.168304216383205266e-04 1.914298840208987147e+07
2.190795383876246105e-04 1.914280079109859094e+07
2.213519845485203497e-04 1.914261123407492042e+07
2.236480021099777036e-04 1.914241971083325520e+07
2.259678355710451482e-04 1.914222620097861066e+07
2.283117319668865469e-04 1.914203068390443921e+07
2.306799408950870403e-04 1.914183313879046589e+07
2.330727145422325326e-04 1.914163354460043833e+07
2.354903077107644584e-04 1.914143188007990643e+07
2.379329778461134598e-04 1.914122812375395745e+07
2.404009850641140617e-04 1.914100462876791507e+07
2.428945921787041941e-04 1.914077622748256847e+07
2.454140647299117572e-04 1.914054545705937967e+07
2.479596710121314000e-04 1.914031229292399809e+07
2.505316821026948738e-04 1.914007671024717018e+07
2.531303718907375625e-04 1.913983868394209072e+07
2.557560171063644975e-04 1.913959818866173550e+07
2.584088973501189176e-04 1.913935519879616797e+07
2.610892951227561419e-04 1.913910968846980855e+07
2.637974958553271983e-04 1.913885494184707105e+07
2.665337879395733470e-04 1.913857978861151636e+07
2.692984627586367035e-04 1.913830178129420802e+07
2.720918147180890752e-04 1.913802089029060677e+07
2.749141412772828047e-04 1.913773708568910882e+07
2.777657429810264419e-04 1.913745033726783842e+07
2.806469234915895785e-04 1.913716061449143291e+07
2.835579896210391779e-04 1.913686788650780916e+07
2.864992513639115198e-04 1.913657212214485183e+07
2.894710219302229579e-04 1.913627328990711272e+07
2.924736177788230689e-04 1.913595175548723340e+07
2.955073586510939868e-04 1.913561746981335059e+07
2.985725676049990132e-04 1.913527971669471264e+07
3.016695710494845693e-04 1.913493846016456187e+07
3.047986987792388499e-04 1.913459366388305649e+07
3.079602840098111379e-04 1.913424529113342613e+07
3.111546634130954643e-04 1.913389330481804162e+07
3.143821771531821380e-04 1.913353766745447367e+07
3.176431689225812666e-04 1.913317834117149189e+07
3.209379859788219513e-04 1.913281257874717191e+07
3.242669791814313334e-04 1.913241115183551610e+07
3.276305030292967434e-04 1.913200556104324013e+07
3.310289156984158316e-04 1.913159576317965984e+07
3.344625790800383669e-04 1.913118171460609511e+07
3.379318588192030642e-04 1.913076337123120576e+07
3.414371243536745378e-04 1.913034068850630894e+07
3.449787489532844982e-04 1.912991362142063677e+07
3.485571097596801217e-04 1.912948212449652702e+07
3.521725878264855012e-04 1.912904615178460255e+07
3.558255681598795385e-04 1.912858622273878753e+07
3.595164397595941824e-04 1.912810042522877827e+07
3.632455956603387577e-04 1.912760958868730068e+07
3.670134329736533135e-04 1.912711366084600613e+07
3.708203529301967358e-04 1.912661258889437094e+07
3.746667609224724454e-04 1.912610631947408244e+07
3.785530665479987797e-04 1.912559479867336899e+07
3.824796836529255795e-04 1.912507797202122957e+07
3.864470303761046756e-04 1.912455578448167443e+07
3.904555291936161209e-04 1.912402818044782057e+07
3.945056069637575390e-04 1.912345283765523508e+07
3.985976949724991916e-04 1.912286588812781125e+07
4.027322289794108912e-04 1.912227285034947097e+07
4.069096492640656370e-04 1.912167366116861999e+07
4.111304006729238239e-04 1.912106825677860528e+07
4.153949326667045290e-04 1.912045657271093875e+07
4.197036993682475622e-04 1.911983854382840917e+07
4.240571596108723526e-04 1.911921410431816056e+07
4.284557769872386038e-04 1.911858318768468127e+07
4.329000198987128915e-04 1.911792977268951014e+07
4.373903616052485775e-04 1.911722932622653618e+07
4.419272802757820743e-04 1.911652161424306780e+07
4.465112590391521834e-04 1.911580656137605011e+07
4.511427860355482532e-04 1.911508409148070216e+07
4.558223544684905171e-04 1.911435412762242183e+07
4.605504626573515034e-04 1.911361659206858277e+07
4.653276140904201419e-04 1.911287140628026798e+07
4.701543174785184891e-04 1.911211849090389535e+07
4.750310868091726425e-04 1.911135776576276869e+07
4.799584414013467358e-04 1.911054472671293467e+07
4.849369059607445682e-04 1.910970290467881784e+07
4.899670106356839635e-04 1.910885235067792982e+07
4.950492910735522067e-04 1.910799297413620353e+07
5.001842884778457581e-04 1.910712468354007974e+07
5.053725496658019413e-04 1.910624738642675057e+07
5.106146271266290022e-04 1.910536098937432095e+07
5.159110790803394728e-04 1.910446539799186215e+07
5.212624695371943740e-04 1.910356051690935344e+07
5.266693683577633543e-04 1.910263962663627416e+07
5.321323513136085688e-04 1.910164103731803223e+07
5.376520001485969634e-04 1.910063208993313089e+07
5.432289026408500688e-04 1.909961267704045773e+07
5.488636526653349916e-04 1.909858269008444995e+07
5.545568502571053852e-04 1.909754201938353106e+07
5.603091016751976039e-04 1.909649055411842093e+07
5.661210194671911474e-04 1.909542818232036009e+07
5.719932225344369738e-04 1.909435479085915908e+07
5.779263361979638733e-04 1.909327026543116570e+07
5.839209922650674548e-04 1.909213284978456795e+07
5.899778290965903118e-04 1.909094025599588826e+07
5.960974916749003059e-04 1.908973529179052636e+07
6.022806316725732570e-04 1.908851782885386795e+07
6.085279075217884951e-04 1.908728773754033446e+07
6.148399844844444325e-04 1.908604488685956970e+07
6.212175347230012006e-04 1.908478914446249604e+07
6.276612373720576177e-04 1.908352037662721798e+07
6.341717786106720271e-04 1.908223844824478030e+07
6.407498517354311271e-04 1.908094322280478850e+07
6.473961572342789347e-04 1.907954901175917685e+07
6.541114028611102202e-04 1.907813004898460209e+07
6.608963037111380626e-04 1.907669636773593351e+07
6.677515822970427886e-04 1.907524781534286961e+07
6.746779686259118383e-04 1.907378423755150288e+07
6.816762002769765185e-04 1.907230547850789502e+07
6.887470224801556197e-04 1.907081138074148074e+07
6.958911881954135941e-04 1.906930178514830396e+07
7.031094581929425106e-04 1.906777653097407147e+07
7.104026011341745082e-04 1.906620384784973040e+07
7.177713936536355907e-04 1.906453898684483394e+07
7.252166204416483518e-04 1.906285685673746467e+07
7.327390743278918697e-04 1.906115727840041369e+07
7.403395563658292898e-04 1.905944007084843889e+07
7.480188759180099239e-04 1.905770505121899769e+07
7.557778507422580104e-04 1.905595203475276753e+07
7.636173070787532309e-04 1.905418083477397636e+07
7.715380797380163181e-04 1.905239126267051324e+07
7.795410121898065873e-04 1.905058312787385657e+07
7.876269566529412553e-04 1.904867346563063189e+07
7.957967741860473912e-04 1.904670786661628634e+07
8.040513347792537608e-04 1.904472187903454527e+07
8.123915174468353609e-04 1.904271529140092432e+07
8.208182103208176879e-04 1.904068789003728703e+07
8.293323107455529948e-04 1.903863945904907212e+07
8.379347253732762329e-04 1.903656978030230477e+07
8.466263702606534715e-04 1.903447863340037689e+07
8.554081709663310376e-04 1.903236579566057399e+07
8.642810626494965400e-04 1.903021799867143109e+07
8.732459901694630561e-04 1.902792899936259165e+07
8.823039081862847199e-04 1.902561625695236400e+07
8.914557812624172633e-04 1.902327952516070381e+07
9.007025839654329456e-04 1.902091855515296385e+07
9.100453009718002763e-04 1.901853309551342949e+07
9.194849271717404600e-04 1.901612289221850410e+07
9.290224677751717300e-04 1.901368768860970065e+07
9.386589384187525196e-04 1.901122722536627948e+07
9.483953652740352916e-04 1.900874124047765136e+07
9.582327851567406726e-04 1.900615731243899465e+07
9.681722456371671818e-04 1.900347444372423366e+07
9.782148051517452255e-04 1.900076374641920254e+07
9.883615331157480453e-04 1.899802493186629936e+07
9.986135100371711093e-04 1.899525770841377228e+07
1.008971827631794911e-03 1.899246178138464689e+07
1.019437588939439525e-03 1.898963685304535553e+07
1.030011908441425331e-03 1.898678262257403135e+07
1.040695912179251739e-03 1.898389878602847457e+07
1.051490737874508216e-03 1.898098503631377965e+07
1.062397535050028236e-03 1.897789759555014595e+07
1.073417465152299828e-03 1.897476271036736295e+07
1.084551701675146376e-03 1.897159530796343088e+07
1.095801430284688936e-03 1.896839505104699731e+07
1.107167848945607653e-03 1.896516159882808849e+07
1.118652168048709207e-03 1.896189460698181018e+07
1.130255610539820455e-03 1.895859372761169821e+07
1.141979412050017802e-03 1.895525860921265930e+07
1.153824821027206200e-03 1.895188889663354307e+07
1.165793098869066183e-03 1.894843109373883903e+07
1.177885520057376763e-03 1.894481598529178649e+07
1.190103372293732815e-03 1.894116337841210514e+07
1.202447956636671072e-03 1.893747288413982466e+07
1.214920587640216845e-03 1.893374410948041454e+07
1.227522593493869055e-03 1.892997665736294165e+07
1.240255316164036578e-03 1.892617012659775466e+07
1.253120111536942805e-03 1.892232411183380336e+07
1.266118349563010587e-03 1.891843820351544395e+07
1.279251414402746839e-03 1.891451198783882707e+07
1.292520704574138960e-03 1.891041061477034539e+07
1.305927633101580622e-03 1.890621084357005358e+07
1.319473627666342989e-03 1.890196750940622762e+07
1.333160130758605016e-03 1.889768016041335836e+07
1.346988599831063426e-03 1.889334834003885463e+07
1.360960507454132351e-03 1.888897158699445426e+07
1.375077341472756478e-03 1.888454943520708755e+07
1.389340605164848764e-03 1.888008141376924142e+07
1.403751817401371373e-03 1.887556704688883573e+07
1.418312512808078685e-03 1.887098321417878196e+07
1.433024241928935842e-03 1.886616694573378563e+07
1.447888571391234497e-03 1.886130071958475932e+07
1.462907084072420519e-03 1.885638401753546670e+07
1.478081379268650353e-03 1.885141631601457298e+07
1.493413072865099446e-03 1.884639708601989970e+07
1.508903797508033811e-03 1.884132579306208715e+07
1.524555202778668126e-03 1.883620189710767195e+07
1.540368955368826660e-03 1.883102485252159461e+07
1.556346739258427161e-03 1.882579410800908506e+07
1.572490255894804650e-03 1.882039498234979063e+07
1.588801224373894826e-03 1.881483036574832723e+07
1.605281381623299220e-03 1.880920802905248106e+07
1.621932482587246397e-03 1.880352737354907766e+07
1.638756300413474589e-03 1.879778779431466013e+07
1.655754626642049181e-03 1.879198868015109003e+07
1.672929271396142187e-03 1.878612941352045536e+07
1.690282063574789079e-03 1.878020937047930807e+07
1.707814851047644673e-03 1.877422792061221600e+07
1.725529500851759757e-03 1.876818442696464807e+07
1.743427899390399913e-03 1.876186010710110515e+07
1.761511952633922811e-03 1.875544947804629058e+07
1.779783586322745623e-03 1.874897235346436128e+07
1.798244746172409075e-03 1.874242804361722246e+07
1.816897398080777803e-03 1.873581585161231458e+07
1.835743528337383315e-03 1.872913507332843542e+07
1.854785143834940990e-03 1.872238499734074250e+07
1.874024272283060641e-03 1.871556490484499559e+07
1.893462962424173395e-03 1.870867406958101690e+07
1.913103284251701369e-03 1.870163221397522837e+07
1.932947329230483334e-03 1.869434405379281193e+07
1.952997210519496303e-03 1.868698029571682215e+07
1.973255063196877133e-03 1.867954015559304878e+07
1.993723044487289049e-03 1.867202284113348275e+07
2.014403333991634810e-03 1.866442755183194950e+07
2.035298133919164441e-03 1.865675347887886688e+07
2.056409669321980146e-03 1.864899980507511273e+07
2.077740188331982183e-03 1.864116570474499837e+07
2.099291962400265908e-03 1.863325034364836290e+07
2.121067286539004681e-03 1.862506460737872496e+07
2.143068479565844644e-03 1.861671957105652243e+07
2.165297884350829601e-03 1.860828797418241948e+07
2.187757868065889379e-03 1.859976891888984293e+07
2.210450822436915534e-03 1.859116149799892679e+07
2.233379163998453886e-03 1.858246479491989687e+07
2.256545334351036866e-03 1.857367788355546072e+07
2.279951800421183439e-03 1.856479982820221409e+07
2.303601054724099990e-03 1.855582968345097080e+07
2.327495615629104290e-03 1.854673442498252913e+07
2.351638027627799866e-03 1.853730815425631031e+07
2.376030861605037646e-03 1.852778410765891150e+07
2.400676715112684372e-03 1.851816127099062875e+07
2.425578212646229900e-03 1.850843861953176931e+07
2.450738005924266768e-03 1.849861511793353409e+07
2.476158774170867174e-03 1.848868972010775283e+07
2.501843224400888185e-03 1.847866136911550909e+07
2.527794091708238967e-03 1.846852899705456942e+07
2.554014139557134362e-03 1.845829152494567260e+07
2.580506160076372502e-03 1.844780888228942826e+07
2.607272974356663383e-03 1.843708954833711311e+07
2.634317432751043502e-03 1.842625902595767751e+07
2.661642415178403030e-03 1.841531616182701290e+07
2.689250831430165401e-03 1.840425979065791517e+07
2.717145621480145361e-03 1.839308873507601768e+07
2.745329755797620581e-03 1.838180180549439788e+07
2.773806235663655011e-03 1.837039779998691007e+07
2.802578093490696101e-03 1.835887550416018069e+07
2.831648393145496604e-03 1.834723369102431089e+07
2.861020230275374433e-03 1.833523369672610983e+07
2.890696732637868666e-03 1.832308959998428449e+07
2.920681060433804287e-03 1.831081953617943823e+07
2.950976406643821166e-03 1.829842219869311154e+07
2.981585997368386368e-03 1.828589626735369116e+07
3.012513092171335317e-03 1.827324040829580650e+07
3.043760984426980426e-03 1.826045327381831780e+07
3.075333001670815369e-03 1.824753350224078074e+07
3.107232505953857506e-03 1.823447971775844321e+07
3.139462894200669221e-03 1.822121370109152421e+07
3.172027598571088968e-03 1.820765046212256700e+07
3.204930086825717988e-03 1.819394653575508669e+07
3.238173862695193934e-03 1.818010046268101782e+07
3.271762466253299098e-03 1.816611076845532656e+07
3.305699474293938376e-03 1.815197596333899722e+07
3.339988500712019921e-03 1.813769454214040935e+07
3.374633196888300515e-03 1.812326498405503854e+07
3.409637252078209953e-03 1.810868575250351056e+07
3.445004393804714741e-03 1.809395529496797547e+07
3.480738388255255784e-03 1.807892226489819959e+07
3.516843040682806048e-03 1.806367708292043582e+07
3.553322195811078974e-03 1.804827376725518703e+07
3.590179738243954016e-03 1.803271067762927338e+07
3.627419592879137927e-03 1.801698615675545484e+07
3.665045725326119500e-03 1.800109853015595302e+07
3.703062142328462838e-03 1.798504610598412901e+07
3.741472892190477774e-03 1.796882717484432831e+07
3.780282065208317738e-03 1.795244000960985571e+07
3.819493794105548005e-03 1.793586156994920969e+07
3.859112254473231161e-03 1.791896813800831139e+07
3.899141665214580534e-03 1.790189947557879239e+07
3.939586288994225381e-03 1.788465376504749432e+07
3.980450432692129482e-03 1.786722916994770989e+07
4.021738447862231204e-03 1.784962383476361260e+07
4.063454731195827174e-03 1.783183588473266736e+07
4.105603724989768943e-03 1.781386342564598843e+07
4.148189917619521210e-03 1.779570454364663735e+07
4.191217844017112830e-03 1.777735730502580851e+07
4.234692086154061286e-03 1.775876001686684042e+07
4.278617273529296619e-03 1.773991705323887989e+07
4.322998083662149028e-03 1.772087863721645623e+07
4.367839242590446959e-03 1.770164274143066630e+07
4.413145525373793343e-03 1.768220731748331338e+07
4.458921756602042541e-03 1.766257029572879151e+07
4.505172810909071658e-03 1.764272958505367860e+07
4.551903613491868790e-03 1.762268307265406847e+07
4.599119140635007583e-03 1.760242862381056324e+07
4.646824420240566224e-03 1.758196408166097105e+07
4.695024532363537700e-03 1.756124236802185327e+07
4.743724609752798978e-03 1.754030254718159512e+07
4.792929838397687672e-03 1.751914552387766540e+07
4.842645458080246067e-03 1.749776904513423517e+07
4.892876762933202721e-03 1.747617083460602909e+07
4.943629102003731582e-03 1.745434859233593568e+07
4.994907879823064917e-03 1.743229999451007321e+07
5.046718556982009510e-03 1.741002269321034476e+07
5.099066650712441584e-03 1.738751431616440043e+07
5.151957735474822948e-03 1.736478211023076996e+07
5.205397443551815564e-03 1.734183324928605556e+07
5.259391465648058719e-03 1.731864634670890868e+07
5.313945551496155641e-03 1.729521893336506933e+07
5.369065510468958892e-03 1.727154851450868696e+07
5.424757212198198786e-03 1.724763256951666996e+07
5.481026587199528538e-03 1.722346855162025988e+07
5.537879627504057288e-03 1.719905388763382658e+07
5.595322387296431700e-03 1.717438597768086568e+07
5.653360983559532933e-03 1.714946219491713494e+07
5.712001596725867908e-03 1.712436711879492179e+07
5.771250471335708648e-03 1.709904279796435311e+07
5.831113916702068169e-03 1.707345579557039961e+07
5.891598307582563213e-03 1.704760338689621538e+07
5.952710084858254917e-03 1.702148281896227226e+07
6.014455756219528118e-03 1.699509131023322791e+07
6.076841896859081285e-03 1.696842605032169819e+07
6.139875150172107755e-03 1.694148419968900457e+07
6.203562228463742854e-03 1.691426288934278116e+07
6.267909913663844562e-03 1.688679315068733320e+07
6.332925058049188385e-03 1.685924715566594899e+07
6.398614584973157104e-03 1.683141543432299793e+07
6.464985489602995648e-03 1.680329502290527895e+07
6.532044839664712631e-03 1.677488292691747472e+07
6.599799776195717019e-03 1.674617612080326863e+07
6.668257514305246311e-03 1.671717154762315750e+07
6.737425343942700720e-03 1.668786611872892082e+07
6.807310630673931058e-03 1.665825671343472227e+07
6.877920816465584418e-03 1.662834017868479341e+07
6.949263420477595245e-03 1.659826914802513458e+07
7.021346039863877314e-03 1.656801826167369634e+07
7.094176350581343250e-03 1.653745359197645262e+07
7.167762108207290615e-03 1.650657188415312953e+07
7.242111148765292480e-03 1.647536984966260009e+07
7.317231389559636714e-03 1.644384416585268639e+07
7.393130830018427614e-03 1.641199147560633905e+07
7.469817552545429673e-03 1.637980838698414713e+07
7.547299723380753236e-03 1.634729147286312468e+07
7.625585593470458369e-03 1.631443727057177946e+07
7.704683499345191429e-03 1.628164607977548055e+07
7.784601864007918530e-03 1.624853856609366275e+07
7.865349197830884265e-03 1.621508763812990673e+07
7.946934099461866810e-03 1.618128973375115171e+07
8.029365256739830897e-03 1.614714125387539901e+07
8.112651447620078393e-03 1.611263856208846159e+07
8.196801541109004913e-03 1.607777798425671645e+07
8.281824498208545729e-03 1.604255580813585781e+07
8.367729372870402055e-03 1.600696828297559172e+07
8.454525312960205555e-03 1.597122414396519400e+07
8.542221561231641905e-03 1.593551189403787255e+07
8.630827456310698198e-03 1.589942921168293990e+07
8.720352433690124402e-03 1.586297225451624207e+07
8.810806026734193871e-03 1.582613714029772021e+07
8.902197867693910360e-03 1.578891994651801139e+07
8.994537688732708383e-03 1.575131670998074301e+07
9.087835322962830795e-03 1.571332342638049833e+07
9.182100705492440840e-03 1.567493604987640493e+07
9.277343874483588368e-03 1.563615049266129732e+07
9.373574972221153379e-03 1.559753612950217538e+07
9.470804246192891795e-03 1.555871471123372205e+07
9.569042050180670209e-03 1.551949061006957665e+07
9.668298845363016217e-03 1.547985964910117537e+07
9.768585201429116210e-03 1.543981760809413344e+07
9.869911797704366413e-03 1.539936022303885221e+07
